2016_taxon_oid,Name,Classification,Root-NotRoot,Taxonomic_Group,IMG_Phylum,IMG_Class,IMG_Order,IMG_Family,IMG_Genus,Isolation_Site,taxon_oid_is_same,taxon_oid_is_modified_(either_updated_or_deleted),taxon_oid_was_updated,taxon_oid_was_deleted,updated_taxon_oid_if_applicable,current_taxon_oid,Domain,Sequencing_Status,Study_Name,Genome_Name_/_Sample_Name,Sequencing_Center,IMG_Genome_ID_,Phylum,Class,Order,Family,Genus,Species,NCBI_Taxon_ID,Strain,NCBI_Assembly_Accession,Temperature_Range,Type_Strain,Chlorophyll_Concentration,Habitat,Isolation,Salinity,Sample_Collection_Temperature,Genome_Size___*_assembled,Gene_Count___*_assembled,GC___*_assembled,COG_Count___*_assembled,COG_%___*_assembled,KOG_Count_,KOG_%_,Pfam_Count___*_assembled,Pfam_%___*_assembled,Enzyme_Count___*_assembled,Enzyme_%___*_assembled,KEGG_Count___*_assembled,KEGG_%___*_assembled,Horizontally_Transferred_Count,Horizontally_Transferred_%
2574180403,Mycobacterium_tuberculosis_BTB12-400,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,2574180403,Bacteria,Permanent Draft,Broad institute Sweden Mycobacterium tuberculosis sequencing project,Mycobacterium tuberculosis BTB12-400,Broad Institute,2574180403,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,1423567,BTB12-400,GCA_000679675.1,,Unknown,,,,,,4392327,4051,65.6,2621,64.7,858,21.18,3361,82.97,1178,29.08,1107,27.33,1,0.02
2576861060,Mycobacterium_tuberculosis_BTB12-449,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,2576861060,Bacteria,Permanent Draft,Broad institute Sweden Mycobacterium tuberculosis sequencing project,Mycobacterium tuberculosis BTB12-449,Broad Institute,2576861060,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,1423568,BTB12-449,GCA_000679695.1,,Unknown,,,,,,4400199,4046,65.59,2627,64.93,850,21.01,3369,83.27,1170,28.92,1101,27.21,0,0
2574180264,Mycobacterium_tuberculosis_BTB13-063,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,2574180264,Bacteria,Permanent Draft,Broad institute Sweden Mycobacterium tuberculosis sequencing project,Mycobacterium tuberculosis BTB13-063,Broad Institute,2574180264,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,1423570,BTB13-063,GCA_000679715.1,,Unknown,,,,,,4405897,4052,65.59,2637,65.08,851,21,3368,83.12,1169,28.85,1098,27.1,0,0
2574179888,Mycobacterium_tuberculosis_BTB13-128,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,2574179888,Bacteria,Permanent Draft,Broad institute Sweden Mycobacterium tuberculosis sequencing project,Mycobacterium tuberculosis BTB13-128,Broad Institute,2574179888,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,1423573,BTB13-128,GCA_000679775.1,,Unknown,,,,,,4377054,4026,65.59,2598,64.53,853,21.19,3329,82.69,1170,29.06,1100,27.32,0,0
2574180330,Mycobacterium_tuberculosis_BTB13-222,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,2574180330,Bacteria,Permanent Draft,Broad institute Sweden Mycobacterium tuberculosis sequencing project,Mycobacterium tuberculosis BTB13-222,Broad Institute,2574180330,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,1423576,BTB13-222,GCA_000679835.1,,Unknown,,,,,,4387263,4048,65.6,2637,65.14,855,21.12,3368,83.2,1175,29.03,1105,27.3,1,0.02
651053044,Mycobacterium_tuberculosis_CCDC5180,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,651053044,Bacteria,Finished,Mycobacterium tuberculosis CCDC5180,Mycobacterium tuberculosis CCDC5180,Beijing Genomics Institute (BGI),651053044,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,443150,CCDC5180,GCA_000270365.1,Mesophile,Unknown,,Host,"patients with secondary pulmonary tuberculosis at a hospital in Fujian Province, China, in 24",,,4405981,3639,65.59,2490,68.43,834,22.92,3137,86.21,1147,31.52,1059,29.1,2,0.05
637000172,Mycobacterium_tuberculosis_CDC1551,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,637000172,Bacteria,Finished,Mycobacterium tuberculosis sequencing- JCVI,Mycobacterium tuberculosis CDC1551,J. Craig Venter Institute (JCVI),637000172,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,83331,CDC1551,GCA_000008585,Mesophile,Unknown,,Host,Clothing factory worker from the Kentucky/Tennessee,,,4403837,4300,65.61,2526,58.74,858,19.95,3306,76.88,1155,26.86,1091,25.37,11,0.26
2537561546,Mycobacterium_tuberculosis_CDC1551A,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,2537561546,Bacteria,Permanent Draft,Mycobacterium tuberculosis sequencing- Broad Institute,Mycobacterium tuberculosis CDC1551A,Broad Institute,2537561546,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,911237,CDC1551A,GCA_000190335.1,Mesophile,Unknown,,Host,,,,4340388,4134,65.37,2597,62.82,855,20.68,3424,82.83,1163,28.13,1098,26.56,1,0.02
2576861059,Mycobacterium_tuberculosis_CPHL_A,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,2576861059,Bacteria,Permanent Draft,Broad institute TB Antibiotic Resistance Catalog,Mycobacterium tuberculosis CPHL_A,Broad Institute,2576861059,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,611303,CPHL_A,GCA_000665945.1,Mesophile,Unknown,,Host,,,,4397241,4024,65.58,2604,64.71,851,21.15,3338,82.95,1159,28.8,1090,27.09,0,0
2511231130,Mycobacterium_tuberculosis_CTRI-2,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,2511231130,Bacteria,Finished,Mycobacterium tuberculosis sequencing- Broad Institute,Mycobacterium tuberculosis CTRI-2,Research Institute for Physical-Chemical Medicine of Ministry of Public Health of Russian Federation,2511231130,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,707235,CTRI-2,GCA_000224435.1,Mesophile,Unknown,,"Host, Human skin",Russia,,,4398525,3994,65.6,2622,65.65,853,21.36,3357,84.05,1174,29.39,1105,27.67,2,0.05
2547132221,Mycobacterium_tuberculosis_CTRI-4,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,2547132221,Bacteria,Permanent Draft,Mycobacterium tuberculosis sequencing- Broad Institute,Mycobacterium tuberculosis CTRI-4,Research Institute for Physical-Chemical Medicine of Ministry of Public Health of Russian Federation,2547132221,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,707237,CTRI-4,GCA_000256525.1,Mesophile,Unknown,,"Host, Human skin",Russia,,,4321569,4141,65.38,2603,62.86,851,20.55,3353,80.97,1158,27.96,1090,26.32,0,0
2554235430,Mycobacterium_tuberculosis_EAI5,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,2554235430,Bacteria,Finished,Mycobacterium tuberculosis EAI5 Genome sequencing,Mycobacterium tuberculosis EAI5,Mumbai University,2554235430,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,1306414,EAI5,GCA_000422125.1,,Unknown,,,,,,4391174,3950,65.62,2567,64.99,849,21.49,3230,81.77,1146,29.01,1087,27.52,0,0
2545824630,Mycobacterium_tuberculosis_EAI5/NITR206,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,2545824630,Bacteria,Finished,Mycobacterium tuberculosis EAI5/NITR206 Genome sequencing,Mycobacterium tuberculosis EAI5/NITR206,National Institute of Tuberculosis Research,2545824630,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,1310115,EAI5/NITR206,GCA_000389945.1,,Unknown,,,,,,4390306,4067,65.62,2522,62.01,818,20.11,3298,81.09,1142,28.08,1072,26.36,2,0.05
642979363,Mycobacterium_tuberculosis_EAS054,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,642979363,Bacteria,Permanent Draft,Mycobacterium tuberculosis sequencing- Broad Institute,Mycobacterium tuberculosis EAS054,Broad Institute,642979363,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,520140,EAS054,GCA_000155225,Mesophile,Unknown,,Host,,,,4366920,4150,65.34,2471,59.54,812,19.57,3275,78.92,1128,27.18,1056,25.45,2,0.05
2540341098,Mycobacterium_tuberculosis_Erdman,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,2540341098,Bacteria,Finished,Mycobacterium tuberculosis str. Erdman = ATCC 35801,Mycobacterium tuberculosis Erdman,National Center for Global Health and Medicine,2540341098,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,652616,Erdman,GCA_000350205.1,Mesophile,No,,Host,Human sputum,,,4392353,4301,65.56,2579,59.96,847,19.69,3344,77.75,1160,26.97,1094,25.44,2094,48.69
640427123,Mycobacterium_tuberculosis_F11_(ExPEC),NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,640427123,Bacteria,Finished,Mycobacterium tuberculosis sequencing- Broad Institute,Mycobacterium tuberculosis F11 (ExPEC),Broad Institute,640427123,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,336982,F11 (ExPEC),GCA_000016925,Mesophile,Unknown,,Host,Tuberculosis patients during a TB epidemic in the Western Cape of South Africa,,,4424435,4010,65.62,2572,64.14,863,21.52,3374,84.14,1177,29.35,1110,27.68,1,0.02
2576861111,Mycobacterium_tuberculosis_G-12-005,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,2576861111,Bacteria,Permanent Draft,Mycobacterium tuberculosis strain:G-12-005 Genome sequencing,Mycobacterium tuberculosis G-12-005,Laboratorio Nacional de Computacao Cientifica,2576861111,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,1773,G-12-005,GCA_000633085.1,,Unknown,,,,,,4224739,4048,65.52,2545,62.87,849,20.97,3280,81.03,1160,28.66,1091,26.95,0,0
2576861289,Mycobacterium_tuberculosis_GM_1503,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,2576861289,Bacteria,Permanent Draft,Broad institute TB Antibiotic Resistance Catalog,Mycobacterium tuberculosis GM 1503,Broad Institute,2576861289,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,537209,GM 1503,GCA_000666005.1,Mesophile,Unknown,,Host,,,,4420537,4052,65.59,2605,64.29,848,20.93,3351,82.7,1164,28.73,1097,27.07,0,0
2545824696,Mycobacterium_tuberculosis_GuangZ0019,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,2545824696,Bacteria,Permanent Draft,Mycobacterium tuberculosis GuangZ0019 Genome sequencing,Mycobacterium tuberculosis GuangZ0019,Beijing Genomics Institute (BGI),2545824696,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,1245787,GuangZ0019,GCA_000454345.1,,Unknown,,,,,,4366099,4244,65.55,2534,59.71,842,19.84,3266,76.96,1157,27.26,1091,25.71,1,0.02
2574179860,Mycobacterium_tuberculosis_H1578,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,2574179860,Bacteria,Permanent Draft,Broad institute TB Antibiotic Resistance Catalog,Mycobacterium tuberculosis H1578,Broad Institute,2574179860,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,1448805,H1578,GCA_000665285.1,,Unknown,,,,,,4420847,4024,65.59,2604,64.71,855,21.25,3336,82.9,1171,29.1,1102,27.39,0,0
2576861228,Mycobacterium_tuberculosis_H2398,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,2576861228,Bacteria,Permanent Draft,Broad institute TB Antibiotic Resistance Catalog,Mycobacterium tuberculosis H2398,Broad Institute,2576861228,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,1448830,H2398,GCA_000665725.1,,Unknown,,,,,,4428326,4033,65.58,2610,64.72,851,21.1,3343,82.89,1175,29.13,1102,27.32,0,0
2574180320,Mycobacterium_tuberculosis_H2581,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,2574180320,Bacteria,Permanent Draft,Broad institute TB Antibiotic Resistance Catalog,Mycobacterium tuberculosis H2581,Broad Institute,2574180320,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,1448828,H2581,GCA_000665685.1,,Unknown,,,,,,4390632,4031,65.6,2598,64.45,854,21.19,3332,82.66,1170,29.03,1101,27.31,0,0
2574179930,Mycobacterium_tuberculosis_H3361,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,2574179930,Bacteria,Permanent Draft,Broad institute TB Antibiotic Resistance Catalog,Mycobacterium tuberculosis H3361,Broad Institute,2574179930,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,1448819,H3361,GCA_000665545.1,,Unknown,,,,,,4440554,4038,65.58,2613,64.71,855,21.17,3351,82.99,1175,29.1,1105,27.37,0,0
640427124,Mycobacterium_tuberculosis_H37Ra,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,640427124,Bacteria,Finished,Mycobacterium tuberculosis H37Ra,Mycobacterium tuberculosis H37Ra,"Chinese National Human Genome Center at Shanghai, Fudan University, Johns Hopkins University",640427124,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,419947,H37Ra,GCA_000016145,Mesophile,No,,Host,derived from the original human-lung H37 isolate in 1934,,,4419977,4099,65.61,2584,63.04,862,21.03,3403,83.02,1180,28.79,1110,27.08,1,0.02
2526164708,Mycobacterium_tuberculosis_H37Rv,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,2526164708,Bacteria,Finished,Mycobacterium tuberculosis sequencing- Broad Institute,Mycobacterium tuberculosis H37Rv,Broad Institute,2526164708,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,83332,H37Rv,GCA_000277735,Mesophile,Yes,,Host,Human-lung H37 isolate in 1934,,,4411708,4161,65.62,2651,63.71,863,20.74,3403,81.78,1177,28.29,1107,26.6,1,0.02
2547132039,Mycobacterium_tuberculosis_H37RvCO,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,2547132039,Bacteria,Permanent Draft,Mycobacterium tuberculosis sequencing- Texas  A&M Univ,Mycobacterium tuberculosis H37RvCO,Texas A and M University,2547132039,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,757419,H37RvCO,GCA_000263135.1,Mesophile,Unknown,,Host,,,,4352433,4255,65.4,2634,61.9,854,20.07,3393,79.74,1168,27.45,1099,25.83,1,0.02
2574180065,Mycobacterium_tuberculosis_H3986,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,2574180065,Bacteria,Permanent Draft,Broad institute TB Antibiotic Resistance Catalog,Mycobacterium tuberculosis H3986,Broad Institute,2574180065,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,1448824,H3986,GCA_000665625.1,,Unknown,,,,,,4427429,4036,65.59,2609,64.64,856,21.21,3346,82.9,1176,29.14,1106,27.4,0,0
2547132240,Mycobacterium_tuberculosis_HN878,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,2547132240,Bacteria,Permanent Draft,Mycobacterium tuberculosis HN878,Mycobacterium tuberculosis HN878,Texas A and M University,2547132240,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,747367,HN878,GCA_000184005.1,Mesophile,Unknown,,Host,linical isolate in the US in the 199's.,,,4331800,4219,65.36,2619,62.08,849,20.12,3386,80.26,1164,27.59,1099,26.05,0,0
2571042743,Mycobacterium_tuberculosis_INS_XDR,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,2571042743,Bacteria,Permanent Draft,Mycobacterium tuberculosis INS_XDR,Mycobacterium tuberculosis INS_XDR,Peru National Institute of Health,2571042743,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,1441927,INS_XDR,GCA_000524155.1,,Unknown,,,,,,4391020,4096,65.61,2624,64.06,850,20.75,3334,81.4,1167,28.49,1097,26.78,1,0.02
645951854,Mycobacterium_tuberculosis_K85,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,645951854,Bacteria,Permanent Draft,Mycobacterium africanum K85,Mycobacterium africanum K85,Broad Institute,645951854,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,611304,K85,GCA_000159775.1,Mesophile,Unknown,,Host,,,,4399672,4249,65.45,2520,59.31,840,19.77,3350,78.84,1163,27.37,1084,25.51,9,0.21
2576861345,Mycobacterium_tuberculosis_KT-0001,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,2576861345,Bacteria,Permanent Draft,TB-ARC - CDRC Alland,Mycobacterium tuberculosis KT-0001,Broad Institute,2576861345,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,1400870,KT-0001,GCA_000673515.1,,Unknown,,,,,,4387637,4035,65.59,2617,64.86,852,21.12,3351,83.05,1169,28.97,1099,27.24,0,0
2574180265,Mycobacterium_tuberculosis_KT-0003,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,2574180265,Bacteria,Permanent Draft,TB-ARC - CDRC Alland,Mycobacterium tuberculosis KT-0003,Broad Institute,2574180265,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,1400872,KT-0003,GCA_000673555.1,,Unknown,,,,,,4384427,4031,65.61,2614,64.85,848,21.04,3354,83.21,1167,28.95,1097,27.21,0,0
2576861064,Mycobacterium_tuberculosis_KT-0024,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,2576861064,Bacteria,Permanent Draft,TB-ARC - CDRC Alland,Mycobacterium tuberculosis KT-0024,Broad Institute,2576861064,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,1400886,KT-0024,GCA_000673775.1,,Unknown,,,,,,4349404,4017,65.53,2598,64.68,849,21.14,3315,82.52,1167,29.05,1096,27.28,1,0.02
2576861321,Mycobacterium_tuberculosis_KT-0027,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,2576861321,Bacteria,Permanent Draft,TB-ARC - CDRC Alland,Mycobacterium tuberculosis KT-0027,Broad Institute,2576861321,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,1400888,KT-0027,GCA_000673815.1,,Unknown,,,,,,4383499,4018,65.6,2605,64.83,853,21.23,3331,82.9,1163,28.94,1095,27.25,0,0
2574180175,Mycobacterium_tuberculosis_KT-0034,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,2574180175,Bacteria,Permanent Draft,Broad institute TB Antibiotic Resistance Catalog,Mycobacterium tuberculosis KT-0034,Broad Institute,2574180175,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,1417018,KT-0034,GCA_000669495.1,,Unknown,,,,,,4374918,4020,65.6,2592,64.48,853,21.22,3329,82.81,1169,29.08,1098,27.31,0,0
2574180203,Mycobacterium_tuberculosis_KT-0040,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,2574180203,Bacteria,Permanent Draft,Broad institute TB Antibiotic Resistance Catalog,Mycobacterium tuberculosis KT-0040,Broad Institute,2574180203,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,1417020,KT-0040,GCA_000657975.1,,Unknown,,,,,,4384919,4039,65.6,2612,64.67,858,21.24,3349,82.92,1175,29.09,1107,27.41,0,0
2574179907,Mycobacterium_tuberculosis_KT-0042,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,2574179907,Bacteria,Permanent Draft,Broad institute TB Antibiotic Resistance Catalog,Mycobacterium tuberculosis KT-0042,Broad Institute,2574179907,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,1417021,KT-0042,GCA_000669515.1,,Unknown,,,,,,4363198,4003,65.6,2589,64.68,852,21.28,3322,82.99,1161,29,1094,27.33,0,0
2574179952,Mycobacterium_tuberculosis_KT-0051,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,2574179952,Bacteria,Permanent Draft,TB-ARC - CDRC Alland,Mycobacterium tuberculosis KT-0051,Broad Institute,2574179952,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,1400902,KT-0051,GCA_000673975.1,,Unknown,,,,,,4392366,4041,65.57,2625,64.96,850,21.03,3354,83,1170,28.95,1100,27.22,0,0
2574180411,Mycobacterium_tuberculosis_KT-0056,NPA,NPA,Actinobacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unknown,1,0,0,0,,2574180411,Bacteria,Permanent Draft,TB-ARC - CDRC Alland,Mycobacterium tuberculosis KT-0056,Broad Institute,2574180411,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,1400907,KT-0056,GCA_000674015.1,,Unknown,,,,,,4383488,4064,65.53,2625,64.59,860,21.16,3360,82.68,1175,28.91,1104,27.17,1,0.02
